"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO2_abs_in - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_abs_in - [%]","CO_abs_in - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","O2_calc_abs_in - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]"
"2025/03/06 12:03:35",201,30.771978,25.756421,30.00789,29.980411,29.873064,30.004298,3.917187,3.76887,0.376794,0,0.434838,29.994495,0,29.65567,24.673031,-1.154803,-1.253761,43.583595,30.298027,79.921936,14.105902,0.715054,0.413556,46.199673,27.761009,24.606482,24.942127,1,0,1,0,3.657407,2.925347,0.462963,0.239582,0,0.373177,79.844368,80.780403,29.785879,24.921873,1.598669,0.901968,80.5718,79.921288,49.100113,1.915509,0,0,1.14129,2432.540039,1012.4,15.468547,13.591055,8.980386,0.060266,578.859843,189.824,70.383445,16037.92,3.779726,11.915367,8.281351,14.059861,64.362853,4.826859,4.57329,18.934944,0.009912,18.171247,48.081216,27.4,157.297463,-5.760413,1.034826,NA,13.436766
"2025/03/06 12:03:55",221,30.782682,25.777195,29.970046,29.946448,29.850134,29.987936,3.927259,3.76887,0.376794,0,0.434838,29.984364,0,29.594906,24.473379,-1.154804,-1.253761,43.574917,30.306707,79.930618,14.131945,0.715054,0.413556,46.199673,27.760418,24.59491,24.869791,1,0,1,0,3.657407,2.925347,0.462963,0.240584,0,0.373177,79.854774,80.770271,29.826389,26.617472,1.598669,0.901997,80.561966,80.085068,49.184029,0.515046,0,0,1.01826,2432.550049,1012.4,15.565794,13.64402,8.868012,0.060295,580.508684,189.875,69.00376,16038.28,3.684572,11.505175,-0.215981,14.203777,64.387974,4.725356,4.589382,18.94629,0.009923,18.16764,48.013264,27.4,157.103186,-5.716424,1.012644,NA,12.688807
"2025/03/06 12:04:15",241,30.782682,25.805451,30.039273,29.941703,29.86067,29.988446,3.927262,3.758856,0.3778,0,0.434838,29.994492,0,29.589117,24.594906,-1.16493,-1.253761,43.574913,30.315384,79.919044,14.120371,0.714048,0.413556,46.199673,27.750296,24.609377,24.866898,1,0,1,0,3.657407,2.925347,0.462963,0.239582,0,0.373177,79.854485,80.780121,29.745371,24.939236,1.598669,0.912037,80.562538,79.991913,49.146408,0.561343,0,0,1.06898,2432.560059,1012.4,15.851368,13.645556,8.828084,0.059951,578.315755,189.875,69.033893,16038.68,3.677182,12.059668,0.419141,13.408449,64.4439,4.427282,4.5264,18.964651,0.009985,18.186009,48.029119,27.4,156.942513,-5.60632,0.997458,NA,8.959901
"2025/03/06 12:04:35",261,30.782682,25.803056,30.066964,29.966365,29.874614,29.994065,3.907236,3.76887,0.3778,0,0.434838,29.98436,0,29.432867,24.461807,-1.16493,-1.253761,43.573471,30.373245,79.930618,14.082753,0.714048,0.413556,46.199673,27.750296,24.67882,24.832176,1,0,1,0,3.657407,2.925347,0.462963,0.240584,0,0.373177,79.864914,80.769714,29.953705,26.412037,1.598669,0.902025,80.572662,79.950531,49.201389,1.886574,0,0,1.1296,2432.560059,1012.4,16.200967,13.707379,8.970794,0.062029,595.815464,189.875,69.565741,16039.04,3.695856,12.053052,6.905443,13.416874,64.514538,4.062382,4.403213,18.928457,0.009893,18.181152,48.056871,27.4,156.708598,-5.4749930000000004,1.001609,NA,13.158344
"2025/03/06 12:04:55",281,30.79282,25.803869,29.942614,29.948055,29.871016,29.993473,3.907233,3.76887,0.3778,0,0.434838,29.994484,0,29.542822,24.525461,-1.16493,-1.253761,43.583599,30.321177,79.91037,14.11169,0.714048,0.413556,46.188377,27.760427,24.670139,25.026037,1,0,1,0,3.657407,2.925347,0.462963,0.239582,0,0.373177,79.854469,80.769714,29.927658,24.985531,1.598669,0.902025,80.552429,80.073463,49.12326,0.489005,0,0,1.16095,2432.570068,1012.4,15.479485,13.89357,8.734962,0.061782,601.270825,189.875,69.760297,16039.4,3.722872,11.093688,-0.04811,11.438926,64.483373,4.815442,4.213084,18.97706,0.009991,18.185909,48.099445,27.4,156.25446,-5.709666,1.081995,NA,1.523815
"2025/03/06 12:05:15",301,30.782686000000002,25.757049,30.152604,29.968332,29.872567,29.997026,3.917245,3.76887,0.3778,0,0.434838,30.004332,0,29.641205,24.424189,-1.16493,-1.253761,43.572018,30.311052,79.911804,14.117476,0.715054,0.413556,46.1991,27.750296,24.635416,24.92766,1,0,1,0,3.657407,2.925347,0.462963,0.239582,0,0.373177,79.854469,80.780388,29.864004,24.956596,1.598669,0.912066,80.573235,79.971077,49.134834,0.572917,0,0,1.12332,2432.570068,1012.4,15.133992,13.669515,8.746406,0.069155,667.48156,189.928,67.733072,16039.8,3.640913,11.53002,0.129053,13.508836,64.309512,5.176057,4.427487,18.959398,0.009954,18.190535,48.043604,27.4,156.084968,-5.832008,1.022877,NA,12.489541
"2025/03/06 12:05:35",321,30.782686000000002,25.798068,29.977768,29.977492,29.879244,30.013449,3.907233,3.76887,0.3778,0,0.434838,30.014454,0,29.537037,24.467594,-1.154225,-1.253761,43.582153,30.321173,79.955193,14.120369,0.715054,0.413556,46.1991,27.750587,24.609377,24.875576,1,0,1,0,3.657407,2.925347,0.462963,0.240599,0,0.373177,79.854172,80.770561,29.947916,26.490162,1.598669,0.902026,80.573235,80.011581,49.111687,1.319444,0,0,1.11049,2432.580078,1012.4,14.72009,13.504512,8.929686,0.073942,710.001078,189.928,68.997432,16040.16,3.7069,10.808573,4.719363,13.122872,64.213446,5.608075,4.697755,18.924499,0.009907,18.203512,47.938862,27.4,156.573941,-6.018465,1.046876,NA,6.054142
"2025/03/06 12:05:55",341,30.792818,25.844826,30.032123,29.966797,29.897602,30.002658,3.93727,3.76887,0.3778,0,0.434838,30.004044,0,29.620947,24.479168,-1.164352,-1.264178,43.572021,30.354437,79.982689,14.094327,0.715054,0.413556,46.178844,27.760717,24.586227,24.985529,1,0,1,0,3.657407,2.925347,0.462963,0.23959,0,0.373177,79.854202,80.770569,29.565973,24.901619,1.598669,0.912037,80.573235,80.09317,49.100113,0.52662,0,0,1.10025,2432.590088,1012.4,14.963588,13.34725,8.752922,0.071888,690.382619,189.928,69.325933,16040.52,3.737053,11.228999,-0.299228,12.134238,64.126417,5.35392,4.966813,18.945069,0.009887,18.199813,47.906285,27.4,156.740976,-5.928847,1.044332,NA,4.287864
"2025/03/06 12:06:15",361,30.792814,25.871704,30.094382,29.970741,29.88579,30.011081,3.917246,3.76887,0.3778,0,0.434838,30.014168,0,29.565969,24.565969,-1.164641,-1.253761,43.572018,30.344324,79.979797,14.091434,0.715054,0.413556,46.158291,27.760717,24.649885,24.90451,1,0,1,0,3.657407,2.925347,0.462963,0.238587,0,0.373177,79.864319,80.769989,29.803242,24.728008,1.598669,0.912037,80.583626,79.948494,49.076962,1.15162,0,0,1.16071,2432.590088,1012.4,15.796372,13.380703,8.773218,0.061127,582.63022,189.928,68.777494,16040.92,3.686592,11.639442,0.353408,12.686464,64.215533,4.484686,4.931861,18.959473,0.010017,18.205499,47.903461,27.4,156.758522,-5.616683,1.042387,NA,13.902734
"2025/03/06 12:06:35",381,30.802937,25.86105,30.080524,29.98253,29.89929,30.010056,3.927261,3.76887,0.3778,0,0.434838,30.013872,0,29.652777,24.568867,-1.164641,-1.253761,43.585045,30.352991,79.989922000000007,14.114583,0.715054,0.413556,46.14817,27.760717,24.62384,24.829281,1,0,1,0,3.657407,2.925347,0.462963,0.240592,0,0.373177,79.875031,80.769989,29.823492,26.290508,1.598698,0.891956,80.563118,79.991646,49.210068,1.004051,0,0,1.15448,2432.600098,1012.4,15.649904,13.639882,8.786369,0.058857,566.318235,189.994,68.034183,16041.28,3.66277,11.503973,7.871698,13.643774,64.209782,4.637565,4.576241,18.961002,0.009948,18.213585,47.969056,27.4,157.444887,-5.699996,0.995017,NA,4.75261
"2025/03/06 12:06:55",401,30.802937,25.855475,30.063079,29.982496,29.911263,30.034175,3.917247,3.76887,0.3778,0,0.434838,30.024004,0,29.560184,24.505207,-1.164641,-1.253761,43.585045,30.315393,79.97979,14.123263,0.715054,0.414562,46.1586,27.760717,24.606482,24.933445,1,0,1,0,3.657407,2.925347,0.462963,0.239574,0,0.373177,79.854485,80.75,29.809027,24.577549,1.598698,0.912066,80.553001,80.093155,49.178242,0.538194,0,0,1.03247,2432.600098,1012.4,15.447137,13.640588,8.659429,0.062031,604.015399,190.007,71.345567,16041.64,3.849902,10.669049,0.225651,13.33603,64.208827,4.849207,4.562932,18.986956,0.009974,18.244034,48.005463,27.4,157.129326,-5.759424,0.999729,NA,16.200942
"2025/03/06 12:07:15",421,30.823191,25.863382,30.053377,29.998598,29.919161,30.035708,3.917303,3.76887,0.3778,0,0.434838,30.024004,0,29.612265,24.534143,-1.154514,-1.253761,43.574913,30.367458,79.971115,14.094327,0.715054,0.413556,46.14846,27.760717,24.600695,24.817707,1,0,1,0,3.657407,2.925347,0.462963,0.238572,0,0.373177,79.854774,80.760162,29.728008,24.768517,1.598698,0.912066,80.573807,79.971077,49.131939,0.555555,0,0,1.18064,2432.610107,1012.4,16.031131,13.555469,8.487854,0.0583,556.545881,190.007,67.31631,16042.04,3.621337,11.706066999999999,0.460423,13.779888,64.260584,4.239652,4.648932,19.01997,0.010047,18.236027,48.007369,27.4,156.661266,-5.52911,1.053211,NA,12.839054
"2025/03/06 12:07:35",441,30.823191,25.799432,30.012244,30.014057,29.93774,30.062522,3.917304,3.76887,0.3778,0,0.434838,30.034128,0,29.597799,24.484955,-1.164641,-1.253761,43.583588,30.368904,79.991356,14.091434,0.715054,0.413556,46.147896,27.761299,24.528358,24.901621,1,0,1,0,3.657407,2.925347,0.462963,0.239597,0,0.373177,79.854759,80.770569,29.84375,24.765623,1.598698,0.902055,80.562828,79.970505,49.027779,1.302083,0,0,1.04467,2432.620117,1012.4,15.543439,13.741065,8.687588,0.05994,575.708884,190.043,70.497898,16042.4,3.802674,11.915245,7.173837,12.38216,64.22921,4.748689,4.432959,18.988054,0.009996,18.239955,48.019513,27.4,156.863029,-5.710471,1.094241,NA,10.287195
"2025/03/06 12:07:56",462,30.823198,25.828332,30.099386,30.012281,29.923836,30.078236,3.927378,3.76887,0.3778,0,0.434838,30.034718,0,29.545715,24.435764,-1.154514,-1.25405,43.573467,30.368904,79.979805,14.091434,0.715054,0.414569,46.147587,27.761581,24.603588,24.765623,1,0,1,0,3.657407,2.936921,0.462963,0.239597,0,0.373177,79.865211,80.770569,29.803238,24.81192,1.598698,0.912095,80.553017,80.124718,49.195602,0.552662,0,0,1.06719,2432.620117,1012.4,15.129342,13.660711,8.65735,0.064534,625.887436,190.079,69.048329,16042.8,3.72408,10.123485,-0.315782,13.234931,64.212539,5.18091,4.541738,19.001708,0.010002,18.208373,48.001082,27.4,157.045448,-5.874482,1.022998,NA,6.472273
"2025/03/06 12:08:16",482,30.84374,25.782853,30.005716,30.013748,29.913869,30.041791,3.917361,3.76887,0.3778,0,0.434838,30.044836,0,29.53414,24.41551,-1.16493,-1.25434,43.573467,30.379036,79.979774,14.117477,0.715054,0.414569,46.15831,27.762749,24.644094,24.809025,1,0,1,0,3.657407,2.925347,0.462963,0.239597,0,0.373177,79.855072,80.770279,29.921875,24.797451,1.598698,0.912095,80.573235,80.002342,49.123257,0.532407,0,0,1.00064,2432.629883,1012.4,15.414199,13.554764,8.763775,0.059712,577.858287,190.079,68.553273,16043.16,3.706124,11.504778,0.49691,14.078584,64.186701,4.883586,4.761175,18.971341,0.010006,18.208295,48.013496,27.4,157.169696,-5.773218,1.070234,NA,6.774153
"2025/03/06 12:08:36",502,30.843742,25.798382,30.136228,30.019771,29.927876,30.066227,3.917362,3.76887,0.3778,0,0.434838,30.034706,0,29.508099,24.467594,-1.16493,-1.264756,43.585037,30.358776,79.989914,14.129051,0.715054,0.414569,46.158306,27.763311,24.603588,24.93634,1,0,1,0,3.657407,2.925347,0.462963,0.239597,0,0.373177,79.855072,80.770294,29.820599,24.826387,1.598698,0.902084,80.584488,79.910316,49.105904,1.29919,0,0,1.03329,2432.629883,1012.4,15.667612,13.567836,8.894548,0.058473,558.247816,190.079,70.785523,16043.52,3.800984,10.804128,8.011174,15.144914,64.201232,4.619082,4.679917,18.938983,0.009972,18.229019,47.918163,27.4,157.007241,-5.67149,1.089768,NA,13.670712
"2025/03/06 12:08:56",522,30.844027,25.811556,30.079876,30.023668,29.931714,30.072283,3.927378,3.76887,0.376794,0,0.434838,30.034126,0,29.482059,24.447338,-1.16493,-1.25434,43.566235,30.366005,79.974022,14.103009,0.715054,0.414569,46.158012,27.773449,24.597801,24.982637,1,0,1,0,3.645833,2.925347,0.462963,0.239597,0,0.373119,79.865204,80.760139,30.078121,24.803242,1.598698,0.912095,80.574402,80.07637,49.181133,0.558449,0,0,1.02978,2432.639893,1012.4,16.003942,13.687444,8.671032,0.054941,528.968189,190.103,68.383313,16043.92,3.668869,11.917276,0.631072,13.793489,64.232411,4.26803,4.603654,18.970333,0.009986,18.217428,47.935483,27.4,156.925758,-5.548472,1.010566,NA,12.520365
"2025/03/06 12:09:16",542,30.844027,25.823061,30.064141,30.019935,29.936087,30.094969,3.917363,3.758856,0.376794,0,0.434838,30.045137,0,29.510992,24.510994,-1.16493,-1.25434,43.564789,30.377586,79.973999,14.100115,0.715054,0.414569,46.147598,27.773449,24.603588,24.965279,1,0,1,0,3.645833,2.925347,0.462963,0.239597,0,0.373119,79.865196,80.771713,29.997107,24.777197,1.598698,0.912095,80.56369,80.025467,49.169556,0.543981,0,0,1.12966,2432.649902,1012.4,15.515027,13.800002,8.774365,0.062461,602.412209,190.135,68.761343,16044.28,3.682302,10.890589,-0.190768,13.39174,64.274075,4.778345,4.379724,18.97936,0.009956,18.213545,47.946834,27.4,157.249093,-5.736883,1.07309,NA,1.959923
"2025/03/06 12:09:36",562,30.844027,25.747837,30.165568,30.026126,29.929103,30.074982,3.907351,3.758856,0.376794,0,0.434838,30.055254,0,29.537033,24.444447,-1.164931,-1.25434,43.574913,30.438345,79.984131,14.105901,0.715054,0.414569,46.147594,27.773449,24.626736,24.973957,1,0,1,0,3.657407,2.936921,0.462963,0.239597,0,0.373119,79.855347,80.772011,30.005787,24.817707,1.598698,0.902084,80.563705,79.912903,49.346062,1.333912,0,0,1.03155,2432.649902,1012.4,15.485356,13.697783,8.682157,0.063592,612.992019,190.135,69.054027,16044.64,3.71166,11.14728,11.139295,12.105363,64.245356,4.809315,4.648272,18.962334,0.01007,18.203836,47.978308,27.4,157.55603,-5.762653,1.043106,NA,10.517369
"2025/03/06 12:09:56",582,30.843744,25.691327,30.075319,30.005892,29.930002000000002,30.052191,3.917362,3.76887,0.376794,0,0.434838,30.055254,0,29.725113,24.45602,-1.164641,-1.25434,43.574905,30.390606,79.962425,14.123263,0.715054,0.414569,46.158585,27.763321,24.519676,24.890045,1,0,1,0,3.657407,2.925347,0.462963,0.240614,0,0.373119,79.855347,80.751175,29.722219,26.380207,1.598698,0.902084,80.563705,80.0784,49.192703,0.549769,0,0,1.07118,2432.659912,1012.4,15.767148,13.662622,8.539268,0.06179,589.12664,190.135,69.495434,16045.04,3.739492,11.910207,0.49293,13.908541,64.285904,4.515189,4.626494,18.996011,0.010035,18.226494,48.036719,27.4,157.569272,-5.661262,1.055811,NA,10.760191
"2025/03/06 12:10:16",602,30.833321,25.675005,30.104651,30.020077,29.913851,30.053976,3.917362,3.76887,0.376794,0,0.434838,30.055254,0,29.59201,24.513887,-1.154514,-1.25434,43.573463,30.407965,79.96389,14.117476,0.715054,0.414569,46.1586,27.773741,24.713539,24.716434,1,0,1,0,3.657407,2.925347,0.462963,0.240614,0,0.373119,79.845222,80.771454,29.927662,26.383099,1.598698,0.912124,80.56398,80.017654,49.212963,0.543981,0,0,1.09704,2432.669922,1012.4,16.119557,13.732726,8.638844,0.055145,531.98788,190.17,70.120109,16045.4,3.743333,12.194857,0.492319,14.687916,64.425657,4.147355,4.518633,18.995995,0.010011,18.226004,48.047235,27.4,157.528778,-5.535658,1.00827,NA,16.450392
"2025/03/06 12:10:36",622,30.863718,25.699697,30.082443,30.03344,29.933068,30.042494,3.927374,3.768869,0.376794,0,0.434838,30.055254,0,29.421295,24.508101,-1.154514,-1.25434,43.596611,30.399284,79.913277,14.088541,0.715054,0.414569,46.1586,27.773741,24.618053,24.849537,1,0,1,0,3.657407,2.925347,0.462963,0.239605,0,0.383131,79.846077,80.761604,30.008682,24.701967,1.598698,0.892101,80.564278,79.903954,49.175346,1.154514,0,0,1.0505,2432.669922,1012.4,16.21576,13.821632,8.87414,0.058309,566.276578,190.203,68.814275,16045.8,3.66935,11.917509,7.457246,14.614339,64.469503,4.046942,4.275158,18.95821,0.010074,18.213903,48.072015,27.4,157.04066,-5.482242,1.026018,NA,1.989213
